"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.10410651278699e-40,0.933574863578656,0.364,0.185,2.53867210485113e-36,"Macrophage","MDM2"
2.06267570598975e-40,0.722424418563573,0.306,0.152,4.74271025078224e-36,"Macrophage","NUFIP2"
4.3427101963155e-40,0.550702965658554,0.797,0.607,9.98519355438822e-36,"Macrophage","MAML2"
5.50327487732993e-40,0.857653579314811,0.299,0.142,1.26536799254447e-35,"Macrophage","MFHAS1"
7.43116786634074e-40,0.697507314643253,0.313,0.163,1.70864842750773e-35,"Macrophage","TNPO3"
7.95855644168955e-40,0.876659607215231,0.415,0.218,1.82991088263768e-35,"Macrophage","CDK6"
1.14314433432398e-39,0.627212052392881,0.575,0.338,2.62843176791112e-35,"Macrophage","RAB1A"
1.28356176992419e-39,0.682241986595804,0.536,0.316,2.95129357758668e-35,"Macrophage","ELL2"
1.70176080709268e-39,0.681599542291438,0.559,0.327,3.9128586237482e-35,"Macrophage","TAOK1"
1.72915792921031e-39,0.769013952176453,0.332,0.166,3.97585282663326e-35,"Macrophage","AFTPH"
1.94566976133288e-39,0.755464613865768,0.42,0.219,4.4736784822327e-35,"Macrophage","ALPK1"
2.44025681036606e-39,0.686094870621511,0.402,0.21,5.61088248407469e-35,"Macrophage","EYA3"
3.35791674077117e-39,0.738987847744034,0.314,0.153,7.72085796205515e-35,"Macrophage","SCARB2"
3.42973839996094e-39,0.619112544948769,0.616,0.361,7.88599750303019e-35,"Macrophage","ELF1"
7.15939790717249e-39,0.62891476899994,0.479,0.272,1.64616036079617e-34,"Macrophage","ADAM10"
7.53380251973039e-39,0.602188524372312,0.653,0.399,1.73224721336161e-34,"Macrophage","LINC00969"
1.27161664109807e-38,0.681213478557953,0.286,0.141,2.92382814287679e-34,"Macrophage","PXN"
1.28553712906862e-38,0.686176010925369,0.473,0.262,2.95583552086749e-34,"Macrophage","ADAM17"
1.92994577255848e-38,0.767963803569045,0.35,0.179,4.43752431484372e-34,"Macrophage","CNTLN"
1.9456100167526e-38,0.633568790625751,0.595,0.365,4.47354111151925e-34,"Macrophage","TMCC1"
2.12751875384556e-38,0.766207286759448,0.366,0.189,4.8918038707171e-34,"Macrophage","CERS6"
3.39080161876971e-38,0.613519657588569,0.479,0.272,7.7964701620372e-34,"Macrophage","CCDC91"
3.71060603531138e-38,0.678193232180446,0.461,0.256,8.53179645699145e-34,"Macrophage","PHF20"
4.47922168258014e-38,0.753794297393992,0.36,0.187,1.02990744147565e-33,"Macrophage","AGFG1"
4.89708720040985e-38,0.654259958819117,0.274,0.13,1.12598725999024e-33,"Macrophage","P4HA1"
5.06497244920156e-38,0.708105058228226,0.33,0.17,1.16458911524491e-33,"Macrophage","WAPL"
5.75965493070725e-38,0.718129153758899,0.346,0.174,1.32431745821752e-33,"Macrophage","CPNE8"
7.45977878876272e-38,0.658868027016897,0.494,0.278,1.71522693690021e-33,"Macrophage","SND1"
8.41446413040261e-38,0.610282616847713,0.617,0.378,1.93473773750347e-33,"Macrophage","SETX"
2.79710746283522e-37,0.520215883086231,0.362,0.201,6.43138918929702e-33,"Macrophage","ACIN1"
3.7942361042461e-37,0.725974914956347,0.306,0.157,8.72408707449307e-33,"Macrophage","HSD17B4"
4.23273666566861e-37,0.649934715313604,0.509,0.293,9.73233141537184e-33,"Macrophage","ANXA4"
4.47679487575331e-37,0.638813991625417,0.382,0.208,1.02934944578196e-32,"Macrophage","SMAD2"
5.47774886320675e-37,0.547267433157602,0.78,0.555,1.25949879611713e-32,"Macrophage","TCF12"
5.81201336454257e-37,0.664103322114775,0.308,0.158,1.33635623290927e-32,"Macrophage","PDPR"
1.41275358545593e-36,0.79609076835616,0.307,0.152,3.24834431903882e-32,"Macrophage","SPTLC2"
3.01128101214471e-36,0.645581335684138,0.354,0.184,6.92383843122434e-32,"Macrophage","PRDM2"
3.84274529921655e-36,0.738332971249652,0.271,0.135,8.83562426648861e-32,"Macrophage","INTS10"
4.48628614115657e-36,0.591458699451292,0.357,0.196,1.03153177243613e-31,"Macrophage","KIAA1468"
5.03676863071751e-36,0.655640836463485,0.273,0.139,1.15810421126088e-31,"Macrophage","RAB8B"
6.14518907819794e-36,0.694374586749066,0.25,0.131,1.41296332475005e-31,"Macrophage","GALNT11"
9.50559864819399e-36,0.673662341942861,0.403,0.221,2.18562229717924e-31,"Macrophage","ATXN7L1"
1.69619566040316e-35,0.759395280582066,0.275,0.137,3.90006268196499e-31,"Macrophage","IREB2"
1.86513294277694e-35,0.593476184178411,0.575,0.338,4.28850017532701e-31,"Macrophage","PUM1"
2.04767805399805e-35,0.607052494083137,0.525,0.304,4.70822614955772e-31,"Macrophage","PPP6R2"
3.76023606630232e-35,0.549784527647632,0.732,0.501,8.64591078724891e-31,"Macrophage","FOXN3"
6.54630379992201e-35,0.738218112178006,0.321,0.169,1.50519163271607e-30,"Macrophage","CREB1"
1.46061380194481e-34,0.563777900151124,0.334,0.187,3.3583893148117e-30,"Macrophage","MFSD14C"
1.53642740043212e-34,0.600733459031122,0.632,0.4,3.53270752181357e-30,"Macrophage","CFLAR"
1.60687187148564e-34,0.715171269087528,0.294,0.155,3.69468049410693e-30,"Macrophage","ACSL4"
1.83908548315138e-34,0.584091670490734,0.35,0.187,4.22860925140997e-30,"Macrophage","CCM2"
2.45668008733515e-34,0.551129060828617,0.336,0.184,5.64864452480972e-30,"Macrophage","GAK"
5.82911876050495e-34,0.502159440944133,0.301,0.16,1.3402892766029e-29,"Macrophage","PPM1L"
6.01090002424275e-34,0.655158455449926,0.345,0.187,1.38208624257414e-29,"Macrophage","SESN1"
6.57244087027808e-34,0.616430828437051,0.4,0.224,1.51120132930304e-29,"Macrophage","RHOT1"
8.70233915792138e-34,0.528898695110904,0.584,0.352,2.00092884258086e-29,"Macrophage","WNK1"
9.33690845027322e-34,0.607198931091651,0.261,0.134,2.14683535997132e-29,"Macrophage","CLOCK"
1.0258908190338e-33,0.683551229138314,0.484,0.284,2.35883076020441e-29,"Macrophage","SPIRE1"
1.20616438102999e-33,0.661886838204131,0.38,0.209,2.77333376130225e-29,"Macrophage","PIKFYVE"
1.3774818032538e-33,0.567138669648156,0.327,0.178,3.16724391022147e-29,"Macrophage","USP8"
1.52805677996377e-33,0.603810689964373,0.474,0.276,3.5134609541707e-29,"Macrophage","ABL1"
2.02451466310372e-33,0.702564691961968,0.258,0.132,4.65496656487437e-29,"Macrophage","TGFB1"
2.72380807133054e-33,0.786920637712579,0.256,0.134,6.2628518984103e-29,"Macrophage","TRA2B"
2.96924912518235e-33,0.632775945081901,0.292,0.152,6.82719451353179e-29,"Macrophage","LRSAM1"
2.98961894786502e-33,0.690435767494019,0.319,0.18,6.87403084682603e-29,"Macrophage","SNX13"
4.37238783048806e-33,0.553704789287495,0.435,0.259,1.00534313386412e-28,"Macrophage","WDR7"
5.34883772086766e-33,0.602905269641525,0.367,0.207,1.2298582571591e-28,"Macrophage","ATF6"
6.37480151019592e-33,0.681992769087458,0.466,0.284,1.46575811123935e-28,"Macrophage","TPCN1"
6.38538950557374e-33,0.724428802366688,0.305,0.162,1.46819260901657e-28,"Macrophage","GANC"
7.75560612146091e-33,0.491539533097463,0.367,0.207,1.78324651550751e-28,"Macrophage","PRR14L"
8.52180660053386e-33,0.680211693340105,0.253,0.132,1.95941899166075e-28,"Macrophage","CCDC93"
1.24677467115777e-32,0.662211984199721,0.353,0.193,2.86670900139306e-28,"Macrophage","YEATS2"
1.55772820361477e-32,0.707474199467198,0.424,0.255,3.58168445857145e-28,"Macrophage","ATP2C1"
1.6903287249913e-32,0.611507298268671,0.295,0.157,3.88657283737249e-28,"Macrophage","RASA3"
2.00530989998343e-32,0.584958781569116,0.6,0.387,4.61080905303189e-28,"Macrophage","ZNF609"
2.33425071900285e-32,0.522017585004637,0.395,0.225,5.36714267820325e-28,"Macrophage","MTMR3"
3.68544579904268e-32,0.585399992059161,0.462,0.265,8.47394552573884e-28,"Macrophage","ACTR3"
5.91372166202175e-32,0.571900396835255,0.376,0.211,1.35974202174866e-27,"Macrophage","PTPN9"
8.28507530950704e-32,0.622136770759304,0.289,0.152,1.90498736591495e-27,"Macrophage","SLF2"
8.77339925862987e-32,0.596378619947474,0.306,0.163,2.01726769153677e-27,"Macrophage","AGPAT3"
1.32220399192949e-31,0.519858604344925,0.403,0.232,3.04014363864348e-27,"Macrophage","EP300"
1.42648906299169e-31,0.524811729477597,0.421,0.242,3.27992630253679e-27,"Macrophage","CTNNB1"
1.49867633810411e-31,0.56444658500081,0.308,0.17,3.44590650420277e-27,"Macrophage","CRK"
1.62319761425916e-31,0.622757784084074,0.492,0.304,3.73221827446609e-27,"Macrophage","ANXA2"
1.89801896823161e-31,0.712673099672049,0.317,0.166,4.36411501365493e-27,"Macrophage","STAT2"
2.54935549520692e-31,0.517205410947623,0.35,0.2,5.86173309012928e-27,"Macrophage","ZFAND6"
2.9363843035552e-31,0.672937731157308,0.314,0.173,6.75162842916447e-27,"Macrophage","NFKB1"
3.07627197442952e-31,0.733645670650134,0.283,0.156,7.0732721508058e-27,"Macrophage","LYPLAL1"
3.83415400735762e-31,0.613599213265202,0.391,0.214,8.81587030911737e-27,"Macrophage","TMOD3"
4.44736553885449e-31,0.510066537092283,0.612,0.391,1.02258275834881e-26,"Macrophage","ITSN2"
4.48207640074286e-31,0.53379470013307,0.492,0.3,1.03056382682281e-26,"Macrophage","RABEP1"
7.86817476143355e-31,0.565324651283852,0.359,0.21,1.80912942289642e-26,"Macrophage","CNTRL"
1.1212076090933e-30,0.514904555880281,0.513,0.304,2.57799265558824e-26,"Macrophage","RAP1B"
1.5769385507717e-30,0.525978416155621,0.518,0.324,3.62585480978936e-26,"Macrophage","RASA1"
1.59483103288182e-30,0.592125369208657,0.369,0.207,3.66699499390517e-26,"Macrophage","VAPA"
2.27442634862317e-30,0.516684683595992,0.368,0.209,5.22958850338925e-26,"Macrophage","TANGO6"
3.18627283790172e-30,0.543423102167337,0.479,0.279,7.32619713618741e-26,"Macrophage","MAML3"
5.76770345006016e-30,0.610322704858816,0.476,0.291,1.32616805427233e-25,"Macrophage","BCL2L1"
7.88919609964085e-30,0.543087461211309,0.589,0.371,1.81396285919042e-25,"Macrophage","CPQ"
8.34221093571797e-30,0.524332448543419,0.572,0.356,1.91812456044963e-25,"Macrophage","ATP9B"
8.39095862891437e-30,0.489036504319336,0.373,0.214,1.92933311754628e-25,"Macrophage","SPPL2A"
9.13220734910481e-30,0.580686521685391,0.463,0.282,2.09976843577967e-25,"Macrophage","USP9X"
1.0333189735678e-29,0.654273615242205,0.3,0.168,2.37591031592443e-25,"Macrophage","DPP8"
1.19432016197346e-29,0.763567187340214,0.377,0.224,2.74610034842559e-25,"Macrophage","IRAK3"
1.21445522320365e-29,0.542906601518862,0.415,0.244,2.79239689471216e-25,"Macrophage","CEP192"
1.39453033141107e-29,0.530666704663497,0.595,0.378,3.20644359101348e-25,"Macrophage","FBXO11"
1.46071701534593e-29,0.491405479370976,0.533,0.331,3.35862663338489e-25,"Macrophage","SMURF2"
1.70334746783289e-29,0.64958440646817,0.347,0.191,3.91650683278816e-25,"Macrophage","IBTK"
2.06946564371024e-29,0.499011907469564,0.65,0.428,4.75832235458296e-25,"Macrophage","RFWD2"
2.31861268072912e-29,0.619919369082154,0.336,0.191,5.33118613680046e-25,"Macrophage","FMNL3"
2.67425747413005e-29,0.555102536711444,0.415,0.241,6.14892021026722e-25,"Macrophage","CHD2"
2.95087511978693e-29,0.686836899855018,0.295,0.154,6.7849471629261e-25,"Macrophage","KLHL24"
2.9739934381238e-29,0.522826185972117,0.295,0.165,6.83810311227805e-25,"Macrophage","VRK2"
3.1032733131096e-29,0.480980753943666,0.502,0.303,7.1353563288329e-25,"Macrophage","TRIP12"
3.52015468309617e-29,0.557492732403319,0.4,0.238,8.09389166284302e-25,"Macrophage","RPTOR"
6.63175565662041e-29,0.465652414167927,0.31,0.182,1.52483957812673e-24,"Macrophage","EIF4A2"
7.20574287145238e-29,0.561406820878061,0.4,0.233,1.65681645843305e-24,"Macrophage","PVT1"
7.60078178892908e-29,0.608744980035133,0.524,0.331,1.74764775672846e-24,"Macrophage","PSME4"
8.31483709431994e-29,0.648731710125681,0.432,0.26,1.91183049309698e-24,"Macrophage","SGMS1"
1.11566799816039e-28,0.498766163928901,0.369,0.217,2.56525542817018e-24,"Macrophage","SNX1"
1.24300972875878e-28,0.677566826571356,0.332,0.183,2.85805226933506e-24,"Macrophage","TTLL5"
1.51094021323532e-28,0.480416280411246,0.722,0.506,3.47410483229196e-24,"Macrophage","HERC1"
1.72201325623224e-28,0.514642176253303,0.41,0.249,3.95942508005478e-24,"Macrophage","NRDC"
1.9962305225286e-28,0.566045522330339,0.501,0.313,4.58993284045001e-24,"Macrophage","PTPN12"
2.43899456981831e-28,0.526625685738706,0.545,0.339,5.60798021438324e-24,"Macrophage","ZMYM2"
2.48702317238414e-28,0.547897611596819,0.496,0.302,5.71841238026286e-24,"Macrophage","HNRNPC"
3.27282419775709e-28,0.539098876042526,0.269,0.149,7.52520467790287e-24,"Macrophage","YIPF4"
3.36892436873409e-28,0.419575893291106,0.251,0.138,7.7461678010303e-24,"Macrophage","MGMT"
3.3840519914104e-28,0.458399001261912,0.548,0.343,7.78095074384992e-24,"Macrophage","LYST"
4.41774361881698e-28,0.504872419159065,0.655,0.424,1.01577179027459e-23,"Macrophage","PAN3"
4.57094548127317e-28,0.470708689473197,0.447,0.28,1.05099749450914e-23,"Macrophage","ARID1A"
4.77921729170961e-28,0.591818324736768,0.304,0.166,1.09888543188279e-23,"Macrophage","KDM7A"
4.81768565278851e-28,0.509089490160628,0.442,0.263,1.10773046214566e-23,"Macrophage","VPS53"
6.7091376683681e-28,0.45478040889555,0.324,0.194,1.54263202408788e-23,"Macrophage","GPR107"
7.23808378401154e-28,0.530477302344421,0.356,0.205,1.66425260445777e-23,"Macrophage","HEATR5B"
9.54557297518304e-28,0.475792441570336,0.31,0.179,2.19481359418384e-23,"Macrophage","VPS50"
1.0039912072192e-27,0.515924782800189,0.515,0.318,2.30847698275912e-23,"Macrophage","RAP1A"
2.21221342006187e-27,0.365313900230723,0.358,0.213,5.08654231674825e-23,"Macrophage","SSH1"
2.37233527732186e-27,0.650779618931597,0.273,0.155,5.45471050314615e-23,"Macrophage","ACSL3"
2.80710466644572e-27,0.473852393943826,0.684,0.462,6.45437575955865e-23,"Macrophage","TRPS1"
4.30827510541672e-27,0.488029172777293,0.396,0.24,9.90601694988466e-23,"Macrophage","AVL9"
4.51917230678094e-27,0.504950821004761,0.282,0.154,1.03909328849814e-22,"Macrophage","RUFY1"
6.88962573058637e-27,0.565894670163734,0.276,0.155,1.58413164423372e-22,"Macrophage","PRPF40A"
2.2753614287055e-26,0.444867395778533,0.259,0.147,5.23173853302256e-22,"Macrophage","YY1AP1"
2.98526933955036e-26,0.480954706965435,0.414,0.259,6.86402979242814e-22,"Macrophage","SLTM"
3.36469345176536e-26,0.478013790100389,0.401,0.24,7.73643965364408e-22,"Macrophage","DOCK7"
6.11007518173538e-26,0.489937574698834,0.554,0.354,1.40488958653642e-21,"Macrophage","AP3B1"
6.51194725430854e-26,0.439366629948266,0.297,0.184,1.49729203218316e-21,"Macrophage","PRPF38B"
6.82520487977675e-26,0.463132473406988,0.596,0.394,1.56931935800707e-21,"Macrophage","PDXDC1"
7.60839888521247e-26,0.446140946402846,0.588,0.382,1.7493991556769e-21,"Macrophage","NFE2L2"
7.70139466051368e-26,0.533079067350384,0.311,0.185,1.77078167429191e-21,"Macrophage","SLC38A9"
9.45049088728178e-26,0.473919251082962,0.264,0.154,2.1729513697127e-21,"Macrophage","NAA25"
1.44635627382678e-25,0.491246873141631,0.528,0.342,3.32560698040992e-21,"Macrophage","TRPM7"
1.55189753766228e-25,0.570060636903427,0.46,0.288,3.56827800834688e-21,"Macrophage","PRKCA"
1.78970316672758e-25,0.584792443267202,0.298,0.175,4.11506449125673e-21,"Macrophage","MBD2"
2.04730361498996e-25,0.50007492969137,0.317,0.184,4.70736520194641e-21,"Macrophage","BNIP3L"
2.21720498253332e-25,0.324959337664137,0.324,0.194,5.09801941633886e-21,"Macrophage","EVL"
2.44300856881104e-25,0.465747528194331,0.437,0.276,5.61720960226722e-21,"Macrophage","FAR1"
2.45206867302999e-25,0.354356466914049,0.278,0.171,5.63804149989785e-21,"Macrophage","PRPF4B"
2.88274889964261e-25,0.465779984685605,0.331,0.2,6.62830454494825e-21,"Macrophage","DNAJC13"
3.15420743240376e-25,0.522039791847996,0.255,0.154,7.25246914932596e-21,"Macrophage","KPNA4"
3.62856232485506e-25,0.432014542593515,0.419,0.257,8.34315335353925e-21,"Macrophage","ATR"
3.83594320882408e-25,0.536766678944693,0.257,0.153,8.81998422004922e-21,"Macrophage","XRN2"
3.90278929712105e-25,0.379741189191662,0.419,0.269,8.97368343087044e-21,"Macrophage","DENND4A"
3.95592406415263e-25,0.471982989844203,0.311,0.184,9.09585620070614e-21,"Macrophage","MAST2"
4.23598944048863e-25,0.512147789901644,0.502,0.313,9.7398105205155e-21,"Macrophage","ARPC2"
4.45711931530788e-25,0.356245397918492,0.284,0.165,1.02482544416874e-20,"Macrophage","SUGP2"
5.0031859904126e-25,0.553592376605561,0.284,0.159,1.15038255477557e-20,"Macrophage","TRAPPC8"
5.29560150954194e-25,0.490338866061632,0.288,0.172,1.21761765508898e-20,"Macrophage","WDFY1"
5.42793437732053e-25,0.296814398961847,0.341,0.206,1.24804495137731e-20,"Macrophage","ATP11B"
5.69722013956058e-25,0.401909807184594,0.509,0.319,1.30996182668916e-20,"Macrophage","PI4KA"
8.03005517875088e-25,0.554457176442346,0.355,0.214,1.84635058725019e-20,"Macrophage","UBE2E1"
8.48160114053582e-25,0.453704942601215,0.486,0.314,1.9501745502434e-20,"Macrophage","DYNC1H1"
9.49864050479294e-25,0.434441030921231,0.547,0.347,2.18402241126704e-20,"Macrophage","NSMCE2"
1.31226576121369e-24,0.420141323464065,0.436,0.269,3.01729266475864e-20,"Macrophage","RNF38"
1.45518300747619e-24,0.562318816242608,0.402,0.247,3.34590228909e-20,"Macrophage","ATF7IP"
1.84636570153829e-24,0.510671893254464,0.333,0.194,4.24534865754698e-20,"Macrophage","SP3"
2.07714983299222e-24,0.43994371238971,0.563,0.366,4.77599061099902e-20,"Macrophage","PDS5A"
2.51696963351049e-24,0.510289437676914,0.484,0.305,5.78726827833067e-20,"Macrophage","DMXL1"
3.42774298769179e-24,0.492284058699785,0.333,0.206,7.88140945159974e-20,"Macrophage","INO80"
3.71967071787683e-24,0.414201574396445,0.81,0.615,8.55263888161419e-20,"Macrophage","AKAP13"
5.82361945680231e-24,0.412891431407043,0.46,0.29,1.33902482170256e-19,"Macrophage","PHKB"
5.84513445035769e-24,0.412830839616213,0.317,0.192,1.34397176417074e-19,"Macrophage","WHSC1"
8.01968308275678e-24,0.375387584526646,0.25,0.139,1.84396573121827e-19,"Macrophage","S100PBP"
8.38447525930551e-24,0.416238001646759,0.3,0.177,1.92784239637212e-19,"Macrophage","ARID4A"
8.82577374019768e-24,0.424557028771217,0.455,0.298,2.02931015608365e-19,"Macrophage","MAPK1"
9.81925383949062e-24,0.4409066819695,0.301,0.181,2.25774103531408e-19,"Macrophage","YWHAZ"
1.04893662262227e-23,0.505639071516573,0.312,0.189,2.41181997639539e-19,"Macrophage","TRIM38"
1.09521702590482e-23,0.39060623762684,0.801,0.601,2.51823250766296e-19,"Macrophage","MEF2A"
1.14943376515705e-23,0.406869395518629,0.348,0.222,2.64289305622561e-19,"Macrophage","PCBP2"
1.21930435568217e-23,0.484697742645374,0.512,0.321,2.80354650502002e-19,"Macrophage","NFATC3"
1.30044211841177e-23,0.711113719396825,0.261,0.143,2.99010656286418e-19,"Macrophage","FOS"
1.30510937685277e-23,0.320262677892941,0.284,0.178,3.00083799019757e-19,"Macrophage","PACS2"
1.63520073862253e-23,0.383073793533407,0.582,0.382,3.75981705831478e-19,"Macrophage","GTF2I"
1.92491191688452e-23,0.389953609940776,0.495,0.315,4.42594997049257e-19,"Macrophage","ZNF207"
2.45212102887484e-23,0.491783854008243,0.267,0.149,5.63816188169191e-19,"Macrophage","FUT8"
2.47379023971384e-23,0.475193631892699,0.462,0.287,5.68798589817403e-19,"Macrophage","SH3BGRL"
3.93639714573768e-23,0.474593709919978,0.349,0.207,9.05095795719464e-19,"Macrophage","UBE2R2"
6.46076831043714e-23,0.408027413039461,0.523,0.333,1.48552445761881e-18,"Macrophage","STX8"
7.24382966224241e-23,0.487475370055757,0.378,0.234,1.6655737542394e-18,"Macrophage","RC3H1"
7.25556247612061e-23,0.577937645314303,0.306,0.176,1.66827148013441e-18,"Macrophage","ZNF618"
8.83717640781418e-23,0.435113339602301,0.545,0.362,2.03193197144872e-18,"Macrophage","RTN4"
9.91362491121402e-23,0.340885309266015,0.316,0.199,2.27943977583544e-18,"Macrophage","MED15"
1.71490328782286e-22,0.359651431389493,0.356,0.23,3.94307712969109e-18,"Macrophage","RNF4"
2.58185597047237e-22,0.370962130454776,0.316,0.203,5.93646143290711e-18,"Macrophage","LARP1"
2.79372920476381e-22,0.363973482779604,0.251,0.157,6.42362156051343e-18,"Macrophage","UPF3A"
3.09986414630663e-22,0.483796155680731,0.3,0.189,7.12751763160283e-18,"Macrophage","KPNB1"
3.1735478545382e-22,0.419661897723713,0.292,0.186,7.29693858193969e-18,"Macrophage","ABHD18"
3.2502591378024e-22,0.474901941166974,0.304,0.184,7.47332083554907e-18,"Macrophage","NUP214"
4.26863453073928e-22,0.397424285895371,0.282,0.179,9.81487137652882e-18,"Macrophage","PARN"
4.49191266090205e-22,0.594413117391495,0.273,0.161,1.03282547812121e-17,"Macrophage","ST5"
7.53161234330757e-22,0.353475876066907,0.746,0.542,1.73174362609671e-17,"Macrophage","KMT2C"
7.95421819275683e-22,0.403680066848826,0.401,0.259,1.82891338906058e-17,"Macrophage","CLEC16A"
1.1668444525068e-21,0.449426591029654,0.576,0.39,2.68292544964889e-17,"Macrophage","NT5C2"
1.29123709989159e-21,0.430769067641859,0.616,0.425,2.96894146378073e-17,"Macrophage","FUS"
1.37990448410681e-21,0.44679746393994,0.399,0.259,3.17281438030679e-17,"Macrophage","MICU1"
2.10144007988057e-21,0.444813856336499,0.63,0.437,4.83184117566939e-17,"Macrophage","BAZ2B"
2.39663165189503e-21,0.403922165990184,0.268,0.172,5.51057515720223e-17,"Macrophage","GLUD1"
2.44538552467631e-21,0.382058398630288,0.537,0.36,5.62267493688825e-17,"Macrophage","HNRNPH1"
